id,source,status,initial_wrong,verified_success,note
3513,mmlu_high_school_geography,Skipped (All Correct),0,0,
3514,mmlu_high_school_geography,Skipped (All Correct),0,0,
3515,mmlu_high_school_geography,Skipped (All Correct),0,0,
3516,mmlu_high_school_geography,Skipped (All Correct),0,0,
3517,mmlu_high_school_geography,Skipped (All Correct),0,0,
3518,mmlu_high_school_geography,Success,3,1,
3519,mmlu_high_school_geography,Skipped (All Correct),0,0,
3520,mmlu_high_school_geography,Success,1,1,
3521,mmlu_high_school_geography,Failed (Verification),4,0,All candidates failed
3522,mmlu_high_school_geography,Failed (Verification),3,0,All candidates failed
3523,mmlu_high_school_geography,Skipped (All Correct),0,0,
3524,mmlu_high_school_geography,Skipped (All Correct),0,0,
3525,mmlu_high_school_geography,Skipped (All Correct),0,0,
3526,mmlu_high_school_geography,Skipped (All Correct),0,0,
3527,mmlu_high_school_geography,Failed (Verification),4,0,All candidates failed
3528,mmlu_high_school_geography,Success,1,1,
3529,mmlu_high_school_geography,Failed (Verification),1,0,All candidates failed
3530,mmlu_high_school_geography,Skipped (All Correct),0,0,
3531,mmlu_high_school_geography,Failed (Verification),2,0,All candidates failed
3532,mmlu_high_school_geography,Skipped (All Correct),0,0,
3533,mmlu_high_school_geography,Success,2,2,
3534,mmlu_high_school_geography,Skipped (All Correct),0,0,
3535,mmlu_high_school_geography,Success,2,2,
3536,mmlu_high_school_geography,Skipped (All Correct),0,0,
3537,mmlu_high_school_geography,Skipped (All Correct),0,0,
3538,mmlu_high_school_geography,Success,2,1,
3539,mmlu_high_school_geography,Skipped (All Correct),0,0,
3540,mmlu_high_school_geography,Skipped (All Correct),0,0,
3541,mmlu_high_school_geography,Skipped (All Correct),0,0,
3542,mmlu_high_school_geography,Skipped (All Correct),0,0,
3543,mmlu_high_school_geography,Failed (Verification),1,0,All candidates failed
3544,mmlu_high_school_geography,Success,1,1,
3545,mmlu_high_school_geography,Skipped (All Correct),0,0,
3546,mmlu_high_school_geography,Skipped (All Correct),0,0,
3547,mmlu_high_school_geography,Skipped (All Correct),0,0,
3548,mmlu_high_school_geography,Success,2,1,
3549,mmlu_high_school_geography,Skipped (All Correct),0,0,
3550,mmlu_high_school_geography,Skipped (All Correct),0,0,
3551,mmlu_high_school_geography,Success,4,2,
3552,mmlu_high_school_geography,Skipped (All Correct),0,0,
3553,mmlu_high_school_geography,Skipped (All Correct),0,0,
3554,mmlu_high_school_geography,Skipped (All Correct),0,0,
3555,mmlu_high_school_geography,Success,1,1,
3556,mmlu_high_school_geography,Skipped (All Correct),0,0,
3557,mmlu_high_school_geography,Skipped (All Correct),0,0,
3558,mmlu_high_school_geography,Skipped (All Correct),0,0,
3559,mmlu_high_school_geography,Skipped (All Correct),0,0,
3560,mmlu_high_school_geography,Skipped (All Correct),0,0,
3561,mmlu_high_school_geography,Skipped (All Correct),0,0,
3562,mmlu_high_school_geography,Skipped (All Correct),0,0,
3563,mmlu_high_school_geography,Skipped (All Correct),0,0,
3564,mmlu_high_school_geography,Success,1,1,
3565,mmlu_high_school_geography,Skipped (All Correct),0,0,
3566,mmlu_high_school_geography,Failed (Verification),1,0,All candidates failed
3567,mmlu_high_school_geography,Skipped (All Correct),0,0,
3568,mmlu_high_school_geography,Success,1,1,
3569,mmlu_high_school_geography,Skipped (All Correct),0,0,
3570,mmlu_high_school_geography,Success,2,2,
3571,mmlu_high_school_geography,Skipped (All Correct),0,0,
3572,mmlu_high_school_geography,Success,2,1,
3573,mmlu_high_school_geography,Skipped (All Correct),0,0,
3574,mmlu_high_school_geography,Skipped (All Correct),0,0,
3575,mmlu_high_school_geography,Success,2,1,
3576,mmlu_high_school_geography,Success,1,1,
3577,mmlu_high_school_geography,Skipped (All Correct),0,0,
3578,mmlu_high_school_geography,Success,1,1,
3579,mmlu_high_school_geography,Success,2,2,
3580,mmlu_high_school_geography,Skipped (All Correct),0,0,
3581,mmlu_high_school_geography,Skipped (All Correct),0,0,
3582,mmlu_high_school_geography,Success,5,2,
3583,mmlu_high_school_geography,Skipped (All Correct),0,0,
3584,mmlu_high_school_geography,Success,1,1,
3585,mmlu_high_school_geography,Skipped (All Correct),0,0,
3586,mmlu_high_school_geography,Skipped (All Correct),0,0,
3587,mmlu_high_school_geography,Skipped (All Correct),0,0,
3588,mmlu_high_school_geography,Success,1,1,
3589,mmlu_high_school_geography,Success,2,1,
3590,mmlu_high_school_geography,Failed (Verification),4,0,All candidates failed
3591,mmlu_high_school_geography,Skipped (All Correct),0,0,
3592,mmlu_high_school_geography,Failed (Verification),5,0,All candidates failed
3593,mmlu_high_school_geography,Skipped (All Correct),0,0,
3594,mmlu_high_school_geography,Success,1,1,
3595,mmlu_high_school_geography,Skipped (All Correct),0,0,
3596,mmlu_high_school_geography,Skipped (All Correct),0,0,
3597,mmlu_high_school_geography,Success,2,1,
3598,mmlu_high_school_geography,Skipped (All Correct),0,0,
3599,mmlu_high_school_geography,Success,1,1,
3600,mmlu_high_school_geography,Skipped (All Correct),0,0,
3601,mmlu_high_school_geography,Skipped (All Correct),0,0,
3602,mmlu_high_school_geography,Skipped (All Correct),0,0,
3603,mmlu_high_school_geography,Skipped (All Correct),0,0,
3604,mmlu_high_school_geography,Failed (Verification),1,0,All candidates failed
3605,mmlu_high_school_geography,Skipped (All Correct),0,0,
3606,mmlu_high_school_geography,Success,1,1,
3607,mmlu_high_school_geography,Skipped (All Correct),0,0,
3608,mmlu_high_school_geography,Failed (Verification),1,0,All candidates failed
3609,mmlu_high_school_geography,Skipped (All Correct),0,0,
3610,mmlu_high_school_geography,Success,2,1,
3611,mmlu_high_school_geography,Skipped (All Correct),0,0,
3612,mmlu_high_school_geography,Skipped (All Correct),0,0,
3613,mmlu_high_school_geography,Success,2,1,
3614,mmlu_high_school_geography,Failed (Verification),5,0,All candidates failed
3615,mmlu_high_school_geography,Skipped (All Correct),0,0,
3616,mmlu_high_school_geography,Skipped (All Correct),0,0,
3617,mmlu_high_school_geography,Skipped (All Correct),0,0,
3618,mmlu_high_school_geography,Skipped (All Correct),0,0,
3619,mmlu_high_school_geography,Success,2,2,
3620,mmlu_high_school_geography,Success,4,3,
3621,mmlu_high_school_geography,Skipped (All Correct),0,0,
3622,mmlu_high_school_geography,Skipped (All Correct),0,0,
3623,mmlu_high_school_geography,Skipped (All Correct),0,0,
3624,mmlu_high_school_geography,Failed (Verification),1,0,All candidates failed
3625,mmlu_high_school_geography,Success,1,1,
3626,mmlu_high_school_geography,Skipped (All Correct),0,0,
3627,mmlu_high_school_geography,Success,5,1,
3628,mmlu_high_school_geography,Success,1,1,
3629,mmlu_high_school_geography,Skipped (All Correct),0,0,
3630,mmlu_high_school_geography,Skipped (All Correct),0,0,
3631,mmlu_high_school_geography,Skipped (All Correct),0,0,
3632,mmlu_high_school_geography,Skipped (All Correct),0,0,
3633,mmlu_high_school_geography,Skipped (All Correct),0,0,
3634,mmlu_high_school_geography,Skipped (All Correct),0,0,
3635,mmlu_high_school_geography,Success,3,1,
3636,mmlu_high_school_geography,Skipped (All Correct),0,0,
3637,mmlu_high_school_geography,Skipped (All Correct),0,0,
3638,mmlu_high_school_geography,Skipped (All Correct),0,0,
3639,mmlu_high_school_geography,Skipped (All Correct),0,0,
3640,mmlu_high_school_geography,Success,2,2,
3641,mmlu_high_school_geography,Skipped (All Correct),0,0,
3642,mmlu_high_school_geography,Skipped (All Correct),0,0,
3643,mmlu_high_school_geography,Skipped (All Correct),0,0,
3644,mmlu_high_school_geography,Skipped (All Correct),0,0,
3645,mmlu_high_school_government_and_politics,Skipped (All Correct),0,0,
3646,mmlu_high_school_government_and_politics,Skipped (All Correct),0,0,
3647,mmlu_high_school_government_and_politics,Skipped (All Correct),0,0,
3648,mmlu_high_school_government_and_politics,Skipped (All Correct),0,0,
3649,mmlu_high_school_government_and_politics,Skipped (All Correct),0,0,
3650,mmlu_high_school_government_and_politics,Skipped (All Correct),0,0,
3651,mmlu_high_school_government_and_politics,Skipped (All Correct),0,0,
3652,mmlu_high_school_government_and_politics,Success,2,2,
3653,mmlu_high_school_government_and_politics,Success,1,1,
3654,mmlu_high_school_government_and_politics,Skipped (All Correct),0,0,
3655,mmlu_high_school_government_and_politics,Failed (Verification),1,0,All candidates failed
3656,mmlu_high_school_government_and_politics,Skipped (All Correct),0,0,
3657,mmlu_high_school_government_and_politics,Skipped (All Correct),0,0,
3658,mmlu_high_school_government_and_politics,Skipped (All Correct),0,0,
3659,mmlu_high_school_government_and_politics,Skipped (All Correct),0,0,
3660,mmlu_high_school_government_and_politics,Skipped (All Correct),0,0,
3661,mmlu_high_school_government_and_politics,Skipped (All Correct),0,0,
3662,mmlu_high_school_government_and_politics,Success,1,1,
3663,mmlu_high_school_government_and_politics,Skipped (All Correct),0,0,
3664,mmlu_high_school_government_and_politics,Success,1,1,
3665,mmlu_high_school_government_and_politics,Success,2,1,
3666,mmlu_high_school_government_and_politics,Skipped (All Correct),0,0,
3667,mmlu_high_school_government_and_politics,Skipped (All Correct),0,0,
3668,mmlu_high_school_government_and_politics,Success,1,1,
3669,mmlu_high_school_government_and_politics,Skipped (All Correct),0,0,
3670,mmlu_high_school_government_and_politics,Skipped (All Correct),0,0,
3671,mmlu_high_school_government_and_politics,Skipped (All Correct),0,0,
3672,mmlu_high_school_government_and_politics,Failed (Verification),1,0,All candidates failed
3673,mmlu_high_school_government_and_politics,Skipped (All Correct),0,0,
3674,mmlu_high_school_government_and_politics,Success,5,1,
3675,mmlu_high_school_government_and_politics,Success,1,1,
3676,mmlu_high_school_government_and_politics,Skipped (All Correct),0,0,
3677,mmlu_high_school_government_and_politics,Skipped (All Correct),0,0,
3678,mmlu_high_school_government_and_politics,Skipped (All Correct),0,0,
3679,mmlu_high_school_government_and_politics,Skipped (All Correct),0,0,
3680,mmlu_high_school_government_and_politics,Skipped (All Correct),0,0,
3681,mmlu_high_school_government_and_politics,Skipped (All Correct),0,0,
3682,mmlu_high_school_government_and_politics,Skipped (All Correct),0,0,
3683,mmlu_high_school_government_and_politics,Skipped (All Correct),0,0,
3684,mmlu_high_school_government_and_politics,Skipped (All Correct),0,0,
3685,mmlu_high_school_government_and_politics,Skipped (All Correct),0,0,
3686,mmlu_high_school_government_and_politics,Skipped (All Correct),0,0,
3687,mmlu_high_school_government_and_politics,Skipped (All Correct),0,0,
3688,mmlu_high_school_government_and_politics,Failed (Verification),1,0,All candidates failed
3689,mmlu_high_school_government_and_politics,Success,3,3,
3690,mmlu_high_school_government_and_politics,Skipped (All Correct),0,0,
3691,mmlu_high_school_government_and_politics,Success,5,3,
3692,mmlu_high_school_government_and_politics,Skipped (All Correct),0,0,
3693,mmlu_high_school_government_and_politics,Skipped (All Correct),0,0,
3694,mmlu_high_school_government_and_politics,Skipped (All Correct),0,0,
3695,mmlu_high_school_government_and_politics,Skipped (All Correct),0,0,
3696,mmlu_high_school_government_and_politics,Skipped (All Correct),0,0,
3697,mmlu_high_school_government_and_politics,Failed (Verification),1,0,All candidates failed
3698,mmlu_high_school_government_and_politics,Skipped (All Correct),0,0,
3699,mmlu_high_school_government_and_politics,Skipped (All Correct),0,0,
3700,mmlu_high_school_government_and_politics,Success,2,1,
3701,mmlu_high_school_government_and_politics,Skipped (All Correct),0,0,
3702,mmlu_high_school_government_and_politics,Success,1,1,
3703,mmlu_high_school_government_and_politics,Skipped (All Correct),0,0,
3704,mmlu_high_school_government_and_politics,Skipped (All Correct),0,0,
3705,mmlu_high_school_government_and_politics,Skipped (All Correct),0,0,
3706,mmlu_high_school_government_and_politics,Failed (Verification),1,0,All candidates failed
3707,mmlu_high_school_government_and_politics,Skipped (All Correct),0,0,
3708,mmlu_high_school_government_and_politics,Skipped (All Correct),0,0,
3709,mmlu_high_school_government_and_politics,Skipped (All Correct),0,0,
3710,mmlu_high_school_government_and_politics,Skipped (All Correct),0,0,
3711,mmlu_high_school_government_and_politics,Failed (Verification),1,0,All candidates failed
3712,mmlu_high_school_government_and_politics,Skipped (All Correct),0,0,
3713,mmlu_high_school_government_and_politics,Skipped (All Correct),0,0,
3714,mmlu_high_school_government_and_politics,Skipped (All Correct),0,0,
3715,mmlu_high_school_government_and_politics,Skipped (All Correct),0,0,
3716,mmlu_high_school_government_and_politics,Skipped (All Correct),0,0,
3717,mmlu_high_school_government_and_politics,Skipped (All Correct),0,0,
3718,mmlu_high_school_government_and_politics,Success,1,1,
3719,mmlu_high_school_government_and_politics,Skipped (All Correct),0,0,
3720,mmlu_high_school_government_and_politics,Skipped (All Correct),0,0,
3721,mmlu_high_school_government_and_politics,Skipped (All Correct),0,0,
3722,mmlu_high_school_government_and_politics,Skipped (All Correct),0,0,
3723,mmlu_high_school_government_and_politics,Failed (Verification),5,0,All candidates failed
3724,mmlu_high_school_government_and_politics,Skipped (All Correct),0,0,
3725,mmlu_high_school_government_and_politics,Success,2,1,
3726,mmlu_high_school_government_and_politics,Skipped (All Correct),0,0,
3727,mmlu_high_school_government_and_politics,Failed (Verification),4,0,All candidates failed
3728,mmlu_high_school_government_and_politics,Skipped (All Correct),0,0,
3729,mmlu_high_school_government_and_politics,Skipped (All Correct),0,0,
3730,mmlu_high_school_government_and_politics,Success,1,1,
3731,mmlu_high_school_government_and_politics,Skipped (All Correct),0,0,
3732,mmlu_high_school_government_and_politics,Skipped (All Correct),0,0,
3733,mmlu_high_school_government_and_politics,Success,2,2,
3734,mmlu_high_school_government_and_politics,Skipped (All Correct),0,0,
3735,mmlu_high_school_government_and_politics,Success,2,2,
3736,mmlu_high_school_government_and_politics,Success,1,1,
3737,mmlu_high_school_government_and_politics,Success,1,1,
3738,mmlu_high_school_government_and_politics,Skipped (All Correct),0,0,
3739,mmlu_high_school_government_and_politics,Skipped (All Correct),0,0,
3740,mmlu_high_school_government_and_politics,Success,2,1,
3741,mmlu_high_school_government_and_politics,Skipped (All Correct),0,0,
3742,mmlu_high_school_government_and_politics,Failed (Verification),5,0,All candidates failed
3743,mmlu_high_school_government_and_politics,Skipped (All Correct),0,0,
3744,mmlu_high_school_government_and_politics,Success,1,1,
3745,mmlu_high_school_government_and_politics,Success,1,1,
3746,mmlu_high_school_government_and_politics,Success,1,1,
3747,mmlu_high_school_government_and_politics,Success,5,1,
3748,mmlu_high_school_government_and_politics,Skipped (All Correct),0,0,
3749,mmlu_high_school_government_and_politics,Success,4,1,
3750,mmlu_high_school_government_and_politics,Skipped (All Correct),0,0,
3751,mmlu_high_school_government_and_politics,Skipped (All Correct),0,0,
3752,mmlu_high_school_government_and_politics,Skipped (All Correct),0,0,
3753,mmlu_high_school_government_and_politics,Skipped (All Correct),0,0,
3754,mmlu_high_school_government_and_politics,Skipped (All Correct),0,0,
3755,mmlu_high_school_government_and_politics,Skipped (All Correct),0,0,
3756,mmlu_high_school_government_and_politics,Skipped (All Correct),0,0,
3757,mmlu_high_school_government_and_politics,Success,4,2,
3758,mmlu_high_school_government_and_politics,Skipped (All Correct),0,0,
3759,mmlu_high_school_government_and_politics,Skipped (All Correct),0,0,
3760,mmlu_high_school_government_and_politics,Skipped (All Correct),0,0,
3761,mmlu_high_school_government_and_politics,Failed (Verification),3,0,All candidates failed
3762,mmlu_high_school_government_and_politics,Skipped (All Correct),0,0,
3763,mmlu_high_school_government_and_politics,Skipped (All Correct),0,0,
3764,mmlu_high_school_government_and_politics,Skipped (All Correct),0,0,
3765,mmlu_high_school_government_and_politics,Failed (Verification),5,0,All candidates failed
3766,mmlu_high_school_government_and_politics,Success,1,1,
3767,mmlu_high_school_government_and_politics,Failed (Verification),4,0,All candidates failed
3768,mmlu_high_school_government_and_politics,Skipped (All Correct),0,0,
3769,mmlu_high_school_government_and_politics,Skipped (All Correct),0,0,
3770,mmlu_high_school_government_and_politics,Success,2,1,
3771,mmlu_high_school_government_and_politics,Skipped (All Correct),0,0,
3772,mmlu_high_school_government_and_politics,Skipped (All Correct),0,0,
3773,mmlu_high_school_government_and_politics,Skipped (All Correct),0,0,
3774,mmlu_high_school_government_and_politics,Skipped (All Correct),0,0,
3775,mmlu_high_school_government_and_politics,Skipped (All Correct),0,0,
3776,mmlu_high_school_government_and_politics,Skipped (All Correct),0,0,
3777,mmlu_high_school_government_and_politics,Success,1,1,
3778,mmlu_high_school_government_and_politics,Skipped (All Correct),0,0,
3779,mmlu_high_school_government_and_politics,Skipped (All Correct),0,0,
3780,mmlu_high_school_government_and_politics,Skipped (All Correct),0,0,
3781,mmlu_high_school_government_and_politics,Skipped (All Correct),0,0,
3782,mmlu_high_school_government_and_politics,Skipped (All Correct),0,0,
3783,mmlu_high_school_government_and_politics,Skipped (All Correct),0,0,
3784,mmlu_high_school_government_and_politics,Skipped (All Correct),0,0,
3785,mmlu_high_school_government_and_politics,Skipped (All Correct),0,0,
3786,mmlu_high_school_government_and_politics,Skipped (All Correct),0,0,
3787,mmlu_high_school_government_and_politics,Success,1,1,
3788,mmlu_high_school_government_and_politics,Skipped (All Correct),0,0,
3789,mmlu_high_school_government_and_politics,Failed (Verification),1,0,All candidates failed
3790,mmlu_high_school_government_and_politics,Skipped (All Correct),0,0,
3791,mmlu_high_school_government_and_politics,Failed (Verification),5,0,All candidates failed
3792,mmlu_high_school_government_and_politics,Success,1,1,
3793,mmlu_high_school_government_and_politics,Skipped (All Correct),0,0,
3794,mmlu_high_school_government_and_politics,Skipped (All Correct),0,0,
3795,mmlu_high_school_government_and_politics,Skipped (All Correct),0,0,
3796,mmlu_high_school_government_and_politics,Skipped (All Correct),0,0,
3797,mmlu_high_school_government_and_politics,Success,1,1,
3798,mmlu_high_school_government_and_politics,Skipped (All Correct),0,0,
3799,mmlu_high_school_government_and_politics,Skipped (All Correct),0,0,
3800,mmlu_high_school_government_and_politics,Skipped (All Correct),0,0,
3801,mmlu_high_school_government_and_politics,Skipped (All Correct),0,0,
3802,mmlu_high_school_government_and_politics,Success,1,1,
3803,mmlu_high_school_government_and_politics,Skipped (All Correct),0,0,
3804,mmlu_high_school_government_and_politics,Skipped (All Correct),0,0,
3805,mmlu_high_school_government_and_politics,Success,1,1,
3806,mmlu_high_school_government_and_politics,Skipped (All Correct),0,0,
3807,mmlu_high_school_government_and_politics,Skipped (All Correct),0,0,
3808,mmlu_high_school_government_and_politics,Success,1,1,
3809,mmlu_high_school_government_and_politics,Skipped (All Correct),0,0,
3810,mmlu_high_school_government_and_politics,Skipped (All Correct),0,0,
3811,mmlu_high_school_government_and_politics,Failed (Verification),5,0,All candidates failed
3812,mmlu_high_school_government_and_politics,Skipped (All Correct),0,0,
3813,mmlu_high_school_government_and_politics,Skipped (All Correct),0,0,
3814,mmlu_high_school_government_and_politics,Skipped (All Correct),0,0,
3815,mmlu_high_school_government_and_politics,Success,3,2,
3816,mmlu_high_school_government_and_politics,Skipped (All Correct),0,0,
3817,mmlu_high_school_government_and_politics,Success,1,1,
3818,mmlu_high_school_government_and_politics,Success,1,1,
3819,mmlu_high_school_government_and_politics,Skipped (All Correct),0,0,
3820,mmlu_high_school_government_and_politics,Skipped (All Correct),0,0,
3821,mmlu_high_school_government_and_politics,Skipped (All Correct),0,0,
3822,mmlu_high_school_government_and_politics,Failed (Verification),4,0,All candidates failed
3823,mmlu_high_school_government_and_politics,Skipped (All Correct),0,0,
3824,mmlu_high_school_government_and_politics,Skipped (All Correct),0,0,
3825,mmlu_high_school_government_and_politics,Skipped (All Correct),0,0,
3826,mmlu_high_school_government_and_politics,Skipped (All Correct),0,0,
3827,mmlu_high_school_government_and_politics,Skipped (All Correct),0,0,
3828,mmlu_high_school_government_and_politics,Skipped (All Correct),0,0,
3829,mmlu_high_school_government_and_politics,Skipped (All Correct),0,0,
3830,mmlu_high_school_government_and_politics,Skipped (All Correct),0,0,
3831,mmlu_high_school_government_and_politics,Skipped (All Correct),0,0,
3832,mmlu_high_school_government_and_politics,Skipped (All Correct),0,0,
3833,mmlu_high_school_government_and_politics,Skipped (All Correct),0,0,
3834,mmlu_high_school_government_and_politics,Skipped (All Correct),0,0,
3835,mmlu_high_school_government_and_politics,Skipped (All Correct),0,0,
3836,mmlu_high_school_government_and_politics,Skipped (All Correct),0,0,
3837,mmlu_high_school_government_and_politics,Skipped (All Correct),0,0,
3838,mmlu_high_school_macroeconomics,Skipped (All Correct),0,0,
3839,mmlu_high_school_macroeconomics,Skipped (All Correct),0,0,
3840,mmlu_high_school_macroeconomics,Failed (Verification),3,0,All candidates failed
3841,mmlu_high_school_macroeconomics,Failed (Verification),3,0,All candidates failed
3842,mmlu_high_school_macroeconomics,Failed (Verification),3,0,All candidates failed
3843,mmlu_high_school_macroeconomics,Failed (Verification),2,0,All candidates failed
3844,mmlu_high_school_macroeconomics,Skipped (All Correct),0,0,
3845,mmlu_high_school_macroeconomics,Success,2,1,
3846,mmlu_high_school_macroeconomics,Skipped (All Correct),0,0,
3847,mmlu_high_school_macroeconomics,Skipped (All Correct),0,0,
3848,mmlu_high_school_macroeconomics,Failed (Verification),1,0,All candidates failed
3849,mmlu_high_school_macroeconomics,Failed (Verification),4,0,All candidates failed
3850,mmlu_high_school_macroeconomics,Skipped (All Correct),0,0,
3851,mmlu_high_school_macroeconomics,Failed (Verification),5,0,All candidates failed
3852,mmlu_high_school_macroeconomics,Skipped (All Correct),0,0,
3853,mmlu_high_school_macroeconomics,Skipped (All Correct),0,0,
3854,mmlu_high_school_macroeconomics,Skipped (All Correct),0,0,
3855,mmlu_high_school_macroeconomics,Success,1,1,
3856,mmlu_high_school_macroeconomics,Success,2,1,
3857,mmlu_high_school_macroeconomics,Skipped (All Correct),0,0,
3858,mmlu_high_school_macroeconomics,Skipped (All Correct),0,0,
3859,mmlu_high_school_macroeconomics,Failed (Verification),5,0,All candidates failed
3860,mmlu_high_school_macroeconomics,Skipped (All Correct),0,0,
3861,mmlu_high_school_macroeconomics,Skipped (All Correct),0,0,
3862,mmlu_high_school_macroeconomics,Skipped (All Correct),0,0,
3863,mmlu_high_school_macroeconomics,Success,1,1,
3864,mmlu_high_school_macroeconomics,Success,5,2,
3865,mmlu_high_school_macroeconomics,Skipped (All Correct),0,0,
3866,mmlu_high_school_macroeconomics,Failed (Verification),5,0,All candidates failed
3867,mmlu_high_school_macroeconomics,Success,4,2,
3868,mmlu_high_school_macroeconomics,Skipped (All Correct),0,0,
3869,mmlu_high_school_macroeconomics,Skipped (All Correct),0,0,
3870,mmlu_high_school_macroeconomics,Failed (Verification),1,0,All candidates failed
3871,mmlu_high_school_macroeconomics,Success,1,1,
3872,mmlu_high_school_macroeconomics,Skipped (All Correct),0,0,
3873,mmlu_high_school_macroeconomics,Skipped (All Correct),0,0,
3874,mmlu_high_school_macroeconomics,Success,5,1,
3875,mmlu_high_school_macroeconomics,Skipped (All Correct),0,0,
3876,mmlu_high_school_macroeconomics,Success,1,1,
3877,mmlu_high_school_macroeconomics,Failed (Verification),3,0,All candidates failed
3878,mmlu_high_school_macroeconomics,Skipped (All Correct),0,0,
3879,mmlu_high_school_macroeconomics,Skipped (All Correct),0,0,
3880,mmlu_high_school_macroeconomics,Success,3,1,
3881,mmlu_high_school_macroeconomics,Success,3,3,
3882,mmlu_high_school_macroeconomics,Skipped (All Correct),0,0,
3883,mmlu_high_school_macroeconomics,Failed (Verification),2,0,All candidates failed
3884,mmlu_high_school_macroeconomics,Success,2,1,
3885,mmlu_high_school_macroeconomics,Skipped (All Correct),0,0,
3886,mmlu_high_school_macroeconomics,Success,1,1,
3887,mmlu_high_school_macroeconomics,Success,4,1,
3888,mmlu_high_school_macroeconomics,Skipped (All Correct),0,0,
3889,mmlu_high_school_macroeconomics,Skipped (All Correct),0,0,
3890,mmlu_high_school_macroeconomics,Skipped (All Correct),0,0,
3891,mmlu_high_school_macroeconomics,Skipped (All Correct),0,0,
3892,mmlu_high_school_macroeconomics,Skipped (All Correct),0,0,
3893,mmlu_high_school_macroeconomics,Failed (Verification),2,0,All candidates failed
3894,mmlu_high_school_macroeconomics,Skipped (All Correct),0,0,
3895,mmlu_high_school_macroeconomics,Success,2,2,
3896,mmlu_high_school_macroeconomics,Success,2,2,
3897,mmlu_high_school_macroeconomics,Success,3,2,
3898,mmlu_high_school_macroeconomics,Skipped (All Correct),0,0,
3899,mmlu_high_school_macroeconomics,Skipped (All Correct),0,0,
3900,mmlu_high_school_macroeconomics,Skipped (All Correct),0,0,
3901,mmlu_high_school_macroeconomics,Success,1,1,
3902,mmlu_high_school_macroeconomics,Skipped (All Correct),0,0,
3903,mmlu_high_school_macroeconomics,Skipped (All Correct),0,0,
3904,mmlu_high_school_macroeconomics,Skipped (All Correct),0,0,
3905,mmlu_high_school_macroeconomics,Skipped (All Correct),0,0,
3906,mmlu_high_school_macroeconomics,Failed (Verification),5,0,All candidates failed
3907,mmlu_high_school_macroeconomics,Skipped (All Correct),0,0,
3908,mmlu_high_school_macroeconomics,Success,3,1,
3909,mmlu_high_school_macroeconomics,Skipped (All Correct),0,0,
3910,mmlu_high_school_macroeconomics,Skipped (All Correct),0,0,
3911,mmlu_high_school_macroeconomics,Skipped (All Correct),0,0,
3912,mmlu_high_school_macroeconomics,Success,2,2,
3913,mmlu_high_school_macroeconomics,Skipped (All Correct),0,0,
3914,mmlu_high_school_macroeconomics,Skipped (All Correct),0,0,
3915,mmlu_high_school_macroeconomics,Skipped (All Correct),0,0,
3916,mmlu_high_school_macroeconomics,Failed (Verification),1,0,All candidates failed
3917,mmlu_high_school_macroeconomics,Skipped (All Correct),0,0,
3918,mmlu_high_school_macroeconomics,Skipped (All Correct),0,0,
3919,mmlu_high_school_macroeconomics,Success,5,2,
3920,mmlu_high_school_macroeconomics,Skipped (All Correct),0,0,
3921,mmlu_high_school_macroeconomics,Skipped (All Correct),0,0,
3922,mmlu_high_school_macroeconomics,Failed (Verification),5,0,All candidates failed
3923,mmlu_high_school_macroeconomics,Skipped (All Correct),0,0,
3924,mmlu_high_school_macroeconomics,Skipped (All Correct),0,0,
3925,mmlu_high_school_macroeconomics,Success,2,1,
3926,mmlu_high_school_macroeconomics,Success,2,2,
3927,mmlu_high_school_macroeconomics,Success,2,2,
3928,mmlu_high_school_macroeconomics,Success,1,1,
3929,mmlu_high_school_macroeconomics,Failed (Verification),1,0,All candidates failed
3930,mmlu_high_school_macroeconomics,Skipped (All Correct),0,0,
3931,mmlu_high_school_macroeconomics,Skipped (All Correct),0,0,
3932,mmlu_high_school_macroeconomics,Failed (Verification),4,0,All candidates failed
3933,mmlu_high_school_macroeconomics,Skipped (All Correct),0,0,
3934,mmlu_high_school_macroeconomics,Skipped (All Correct),0,0,
3935,mmlu_high_school_macroeconomics,Skipped (All Correct),0,0,
3936,mmlu_high_school_macroeconomics,Success,1,1,
3937,mmlu_high_school_macroeconomics,Skipped (All Correct),0,0,
3938,mmlu_high_school_macroeconomics,Skipped (All Correct),0,0,
3939,mmlu_high_school_macroeconomics,Success,3,1,
3940,mmlu_high_school_macroeconomics,Skipped (All Correct),0,0,
3941,mmlu_high_school_macroeconomics,Skipped (All Correct),0,0,
3942,mmlu_high_school_macroeconomics,Skipped (All Correct),0,0,
3943,mmlu_high_school_macroeconomics,Skipped (All Correct),0,0,
3944,mmlu_high_school_macroeconomics,Skipped (All Correct),0,0,
3945,mmlu_high_school_macroeconomics,Skipped (All Correct),0,0,
3946,mmlu_high_school_macroeconomics,Skipped (All Correct),0,0,
3947,mmlu_high_school_macroeconomics,Success,1,1,
3948,mmlu_high_school_macroeconomics,Skipped (All Correct),0,0,
3949,mmlu_high_school_macroeconomics,Success,4,2,
3950,mmlu_high_school_macroeconomics,Skipped (All Correct),0,0,
3951,mmlu_high_school_macroeconomics,Success,2,1,
3952,mmlu_high_school_macroeconomics,Failed (Verification),4,0,All candidates failed
3953,mmlu_high_school_macroeconomics,Skipped (All Correct),0,0,
3954,mmlu_high_school_macroeconomics,Success,4,3,
